https://book.douban.com/subject/1082522/,https://img1.doubanio.com/view/subject/m/public/s1107338.jpg,家,巴金/人民文学出版社/1981-09-01/29.00元,8.2(17372人评价),巴金原名李尧棠，字芾甘。生于1904年，四川成都人，现代著名作家。他从小生活在一个官僚地主家庭里，目睹了种种丑恶的社会现象。“五四”运动使他打开眼界，树立起...
https://book.douban.com/subject/2053249/,https://img1.doubanio.com/view/subject/m/public/s2380159.jpg,麦田里的守望者,[美国]J.D.塞林格/孙仲旭/译林出版社/2007-3/28.00元,8.1(50555人评价),这本小说一出版，就受到国内青少年的热烈欢迎，认为它道出了自己的心声，一时大、中学校的校园里到处都模仿小说主人公霍尔顿——他们在大冬天身穿风衣，倒戴着红色猎人...
https://book.douban.com/subject/2154960/,https://img1.doubanio.com/view/subject/m/public/s2611329.jpg,一个陌生女人的来信,[奥]斯台芬·茨威格/张玉书/上海译文出版社/2007-7/20.00元,8.7(67510人评价),这是一部短篇小说集，除《一个陌生女人的来信》，亦按时间顺序收录了《火烧火燎的秘密》、《马来狂人》等名篇，作者的创作历程一目了然。 《一个陌生女人的来信》讲述...
https://book.douban.com/subject/5958737/,https://img3.doubanio.com/view/subject/m/public/s10389470.jpg,尤利西斯,[爱尔兰]乔伊斯/金隄/人民文学出版社/2012-5/79.00元,9.1(1109人评价),《尤利西斯》是爱尔兰意识流文学作家詹姆斯·乔伊斯(James Joyce)于1922年出版的长篇小说。小说以时间为顺序，描述了主人公，苦闷彷徨的都柏林小市民...
https://book.douban.com/subject/1047138/,https://img1.doubanio.com/view/subject/m/public/s1034847.jpg,少年维特的烦恼,[德]歌德/杨武能/人民文学出版社/1999-7/7.40元,7.8(23229人评价),小说的情节十分简单，年轻的维特来到一个小镇，这里的自然风光、淳朴的民风、天真快乐的儿童给予他极大的快乐。一次舞会上他认识了一个叫绿蒂的少女，她的一颦一笑、一...
https://book.douban.com/subject/3136271/,https://img1.doubanio.com/view/subject/m/public/s3435158.jpg,罗生门,[日]芥川龙之介/林少华/上海译文出版社/2008-7/12.00元,8.7(25298人评价),芥川龙之介(1892—1927)，日本新思潮派代表作家，创作上既有浪漫主义特点，又具有现实主义倾向。以其名字命名的“芥川奖”成为日本文坛的重要奖项之一。作品...
https://book.douban.com/subject/25717151/,https://img3.doubanio.com/view/subject/m/public/s27056544.jpg,基督山伯爵（上下）,[法]大仲马/周克希/译林出版社/2013-9/78.00,9.2(2833人评价),《基督山伯爵》主要描写的是法国波旁王朝时期发生的一个报恩复仇的故事。法老号船的年轻大副唐戴斯受船长临终之托为拿破仑党人送一封信，遭两个卑鄙小人和阴险检察官维...
https://book.douban.com/subject/1255288/,https://img3.doubanio.com/view/subject/m/public/s1204746.jpg,复活:世界文学名著文库·普及本,[俄]列夫·托尔斯泰/汝龙/人民文学出版社/1979年03月/19.90元,8.1(17239人评价),长篇小说《复活》(1889～1899)是托尔斯泰晚年的代表作，情节的基础是真实的案件。贵族青年聂赫留道夫诱□姑母家中养女、农家姑娘卡秋莎·玛斯洛娃，导致她沦...
https://book.douban.com/subject/1213546/,https://img3.doubanio.com/view/subject/m/public/s26042134.jpg,变形记:卡夫卡小说,[奥]卡夫卡/叶廷芳、赵登荣/浙江文艺出版社/2003-4/16.00元,8.4(29614人评价),1 判决 2 变形记 3 司炉 4 在流放营 5 乡村医生 6 饥饿艺术家 7 铁桶骑士 8 万里长城建造时 9 一条狗的研究 10 中国人来访 ……
https://book.douban.com/subject/1391191/,https://img1.doubanio.com/view/subject/m/public/s1395779.jpg,京华烟云,林语堂/张振玉/陕西师范大学出版社/2005-7/43.00元,8.5(27006人评价),《京华烟云》是林语堂旅居巴黎时于1938年8月至1939年8月间用英文写就的长篇小说，并题献给“英勇的中国士兵”，英文书名为Moment in Peking...
https://book.douban.com/subject/1031741/,https://img3.doubanio.com/view/subject/m/public/s1609163.jpg,欧也妮·葛朗台,巴尔扎克(法)/张冠尧/人民文学出版社/2000-5-1/8.80,7.8(27733人评价),《欧叶妮·葛朗台》的故事情节简单：天真美丽的葛朗台是悭吝精明的百万富翁的独生女儿，她爱上了破产的表哥，为了他不惜激怒爱财如命的父亲，倾尽全部私蓄资助他闯天下...
https://book.douban.com/subject/25837852/,https://img1.doubanio.com/view/subject/m/public/s28121489.jpg,堂吉诃德,[西]塞万提斯/杨绛/人民文学出版社/2015-6/68,9.0(566人评价),本书是西班牙大师塞万提斯划时代的巨著，是文艺复兴时期的现实主义巨作，也是世界文学史上一颗璀璨的明珠。主人公堂吉诃德一方面脱离现实，爱幻想，企图仿效游侠骑士的...
https://book.douban.com/subject/1058661/,https://img3.doubanio.com/view/subject/m/public/s1044902.jpg,飞鸟集,[印]罗宾德拉纳德·泰戈尔/徐翰林/哈尔滨出版社/2004-6/16.80元,8.9(33979人评价),《飞鸟集》是泰戈尔的代表作之一，也是世界上最杰出的诗集之一。白昼和黑夜、溪流和海洋、自由和背叛，都在泰戈尔的笔下合而为一，短小的语句道出了深刻的人生哲理，引...
https://book.douban.com/subject/1009285/,https://img1.doubanio.com/view/subject/m/public/s2263997.jpg,童年,[苏]高尔基/刘辽逸/人民文学出版社/2002-01/10.80元,7.7(11841人评价),《童年》是高尔基自传体三部曲中的第一部，内容包括了高尔基幼年时期从三岁至十岁这一段时间的生活断面。阿寥沙·彼什科夫三岁丧父后，由母亲和外祖母带到外祖父家。外...
https://book.douban.com/subject/1401841/,https://img1.doubanio.com/view/subject/m/public/s27017338.jpg,傲慢与偏见,[英]奥斯丁/王科一/上海译文出版社/1996-12/11.00元,9.0(28875人评价),《傲慢与偏见》是英国著名女作家简·奥斯汀（Jane Austen 1775～1817年）的代表作，是一部描写爱情与婚姻的小说。这部小说以男女主人公达西和伊丽...
https://book.douban.com/subject/1856494/,https://img3.doubanio.com/view/subject/m/public/s2059791.jpg,卡拉马佐夫兄弟,[俄]费奥多尔·陀思妥耶夫斯基/荣如德/上海译文出版社/2006-8/25.00元,9.4(9980人评价),老卡拉马佐夫贪婪好色，独占妻子留给儿子们的遗产，并与长子德米特里为一个风流女子争风吃醋。一天黑夜，德米特里疑心自己的情人去跟老头儿幽会，便闯入家园，一怒之下...
