853368233101851,淮南牛肉汤（张东路店）,42,月售696,http://p0.meituan.net/waimaipoi/95baaa50523e104f5ab3b252495640db28974.jpg,,30分钟,0,起送 ¥15,配送 ¥5,,1,,370m,人均 ¥18,,"[{'info': '满25减8;满40减12;满60减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",张东路2201弄90号,09:00-23:00
910508478028246,杨记烧烤（科苑路店）,46,月售653,http://p0.meituan.net/waimaipoi/db115748cff8b79466324e0a627a9cd044703.jpg,,70分钟,0,起送 ¥120,配送 ¥5,,1,,6.5km,人均 ¥27,,"[{'info': '满28减4;满100减6;满200减10', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",科苑路1115号,"00:00-02:00,15:30-23:59"
927215900800258,山东水饺（顾唐路店）,0,月售63,http://p0.meituan.net/waimaipoi/03bf4484cb238f4b21c4100574b1ab3a30720.jpg,,30分钟,0,起送 ¥20,夜间配送 ¥8,,1,,4.2km,,,"[{'info': '满18减10;满30减12;满60减30;满85减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",浦东新区唐镇顾唐路2900弄14号1层102室,08:00-23:59
1016083069132632,麻辣香锅·烤鱼·酸菜鱼,43,月售141,http://p1.meituan.net/waimaipoi/e3d83c19e8abbf32666b9fd3f104de878797.jpg,,50分钟,0,起送 ¥98,配送 ¥17,,1,,28.3km,,,"[{'info': '满20减10;满48减18;满75减28;满98减37;满155减45', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.14折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付20元返5元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",百色路1042-1044号,09:30-23:59
864105651326996,绝味鸭脖（张江绿地缤纷广场店）,50,月售200,http://p0.meituan.net/ziruzhu/762326e7d198432b2378f941c782e2d2121269.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,39分钟,0,起送 ¥70,配送 ¥12,,1,,5.9km,人均 ¥52,,"[{'info': '折扣商品6.89折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇海趣路208弄人防车库号地下一层B102,09:00-23:00
1034693162388425,海珑烧烤,0,月售72,http://p0.meituan.net/waimaipoi/02ca0a773237abd46ab62b6a2f496d7640960.jpg,,37分钟,0,起送 ¥20,配送 ¥5,,1,,2.4km,,,"[{'info': '满38减14;满58减25;满85减35;满108减48;满150减62', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",浦东新区唐镇唐安路1097号1层,17:00-23:57
979850724967698,微服私访小龙虾（龙阳店）,45,月售1709,http://p1.meituan.net/waimaipoi/5fdb6060c49be5645da8ff2ce3b474dd65040.jpg,,43分钟,0,起送 ¥150,配送 ¥9.9,,1,,11.1km,,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '满99减14;满188减24;满388减34', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",浦东新区龙汇路300号101-103室,"00:00-02:00,14:30-23:59"
1084257084969446,滋补战斗鸡·滋补蒸鸡（周浦店）,48,月售523,http://p0.meituan.net/waimaipoi/76c322a4d003922a588b2bf7e74d5166152271.jpg,,72分钟,0,起送 ¥50,配送 ¥28,,1,,15.4km,,,"[{'info': '满30减15;满100减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品2.86折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返9元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '满69.8元赠送牛奶或鸡汤', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",年家浜路229号,"00:00-04:00,09:30-23:59"
994707016888270,小郡肝串串香火锅（张江店）,0,月售4,http://p0.meituan.net/waimaipoi/029fb04b7353915dcca4b5bc28299a1934816.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥9,,1,,3.3km,,,"[{'info': '满40减18', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付77元返5元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇高斯路1088号2层A区,10:00-23:00
1061055671639866,倪春龙虾（羽山路店）,48,月售1459,http://p0.meituan.net/waimaipoi/27743e2979e83efaefddc9c9ed82c8ec30720.jpg,,55分钟,0,起送 ¥200,配送 ¥12,,1,,11.7km,,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '满68减18;满288减28;满798减58', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",羽山路1969号14幢底层105室,"00:00-01:59,10:28-23:59"
885567602929558,兰州拉面（德川路店）,0,月售155,http://p0.meituan.net/waimaipoi/0e70b675e10829577c361b8a467ac95843008.jpg,,38分钟,0,起送 ¥15,夜间配送 ¥7,,1,,4.5km,人均 ¥22,,"[{'info': '满25减1', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",德川路369弄216号,09:00-23:59
966166959177916,七七馋嘴蛙（张江店）,46,月售144,http://p0.meituan.net/business/c30c442b7225bc5436aca66320cd3ec559754.jpg,,60分钟,0,起送 ¥20,配送 ¥3,,1,,565m,人均 ¥104,,"[{'info': '满30减15;满60减30', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6.96折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付50元返7元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇益江路135弄60号101室,00:00-23:59
976238657519650,山东水饺,0,月售45,http://p0.meituan.net/waimaipoi/03bf4484cb238f4b21c4100574b1ab3a30720.jpg,,30分钟,0,起送 ¥15,配送 ¥5,,1,,1.5km,,,,上海市浦东新区张江镇益江路499号1层-2,"00:00-08:00,08:01-23:58"
1069168864907815,红烧牛肉面,42,月售227,http://p1.meituan.net/waimaipoi/9dc6ff15a2060993fe394c34907895cd179440.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥10,,1,,3.7km,人均 ¥23,,"[{'info': '满29减8;满42减14;满62减22', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",齐爱路635号,07:00-23:55
888501065578702,玖伍麻辣香锅（恒生广场店）,46,月售657,http://p1.meituan.net/business/118071c28bed6d704a219fda88067bdb89459.jpg,,35分钟,0,起送 ¥50,配送 ¥25,,1,,8.3km,人均 ¥22,,"[{'info': '满25减18;满45减22;满65减31;满96减43;满126减52', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.01折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领4元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返4元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",虹盛路227弄39号,09:27-23:30
899088159966537,ROSA罗莎蛋糕（秀沿店）,49,月售518,http://p0.meituan.net/waimaipoi/c0b23a36e59147a413a3731ebb3f0bf276935.jpg,,2小时,0,起送 ¥0,配送 ¥0,,1,,10.1km,人均 ¥105,,"[{'info': '满60减30;满100减60;满200减90;满300减120', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.36折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区川周公路3078号2幢102室,07:00-23:59
1107797800724127,湘味坊(中科路店),48,月售149,http://p1.meituan.net/business/d228a8f0961dad044d9b287b4af26af71923813.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥8,,1,,1.6km,人均 ¥23,,"[{'info': '满25减11;满50减20;满100减33;满130减43', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付15元返5元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",中科路2621号,"10:00-14:00,16:30-23:00"
1005440140116883,邵记红烧牛肉面（孙桥店）,43,月售437,http://p0.meituan.net/waimaipoi/13d5dde6a5fe3753a6223de5fbc0637128672.jpg,,30分钟,0,起送 ¥15,配送 ¥6,,1,,3.7km,,,,孙桥路430号1层,00:00-23:59
1103021797090617,全家（盛夏路三店）,45,月售495,http://p0.meituan.net/waimaipoi/b4026a86b3dbaf0ca6649ef883bb88987052.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥20,夜间配送 ¥9,,1,,2.5km,,,"[{'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区盛夏路58弄23号,00:00-23:59
1086224180030317,兰州拉面,0,月售23,http://p0.meituan.net/waimaipoi/4abdc12520089c8df60f4acaa30938db21203.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥7,,1,,961m,,,"[{'info': '满38减12;满58减15;满108减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇盛夏路910号1层,08:30-23:00
1017049436769162,鲜丰水果(上海益江路店),42,月售1005,http://p1.meituan.net/waimaipoi/a6c7b2262d18e07b5a892823cbaa73f916980.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥20,夜间配送 ¥8,,1,,600m,,,"[{'info': '满19减2;满29减3;满39减4;满49减5;满69减7', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6.69折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领2元券;领5元券;领6元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返7元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额200元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",张江镇益江路125号,08:00-22:30
944451604515799,炉桥老鸡汤手擀面（建中路店）,43,月售944,http://p0.meituan.net/waimaipoi/abfeea333e163af8d9a548af6f242faf187209.jpg,,30分钟,0,起送 ¥15,配送 ¥6,,1,,3.4km,人均 ¥18,,"[{'info': '满25减5;满48减10', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区张江镇建中路242弄21-1,08:00-23:00
1013879750889618,涮久久火锅外卖（浦东店）,48,月售239,http://p0.meituan.net/waimaipoi/6dc47ae7ab225eccbbdecd004b17237733965.jpg,,59分钟,0,起送 ¥50,配送 ¥30,,1,,17.4km,人均 ¥139,,"[{'info': '满168减70;满268减100;满368减120', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",南码头路131号,"00:00-02:00,09:30-23:59"
1091391025654553,沙县小吃,40,月售836,http://p1.meituan.net/waimaipoi/4c24d15d4cedf0ae10faa74e1201333174419.jpg,,75分钟,0,起送 ¥50,配送 ¥18,,1,,11.8km,人均 ¥21,,"[{'info': '满28减15;满50减20;满80减30;满96减32', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.36折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领5元券;领30元券;领100元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付150元返10元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",康桥路1194号,"00:00-02:26,06:59-23:59"
1100015320019636,海底捞火锅外送(金桥店）,50,月售102,http://p0.meituan.net/waimaipoi/3f8ecfdf8617c328365201f4d668e9f027798.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,2小时,0,起送 ¥158,配送 ¥49,,1,,10.2km,人均 ¥250,,"[{'info': '满80减40;满299减47;满499减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.38折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",中国（上海）自由贸易试验区金高路2366号113室,"00:00-03:00,09:30-23:59"
1070706463199379,豫味一品（土豆粉黄焖鸡米饭）,44,月售685,http://p1.meituan.net/waimaipoi/a11098348994dadc3b9c0fa08973c00427584.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥9,,1,,3.0km,人均 ¥24,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '满30减5;满50减8;满80减13', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区紫薇路157号,10:00-23:00
936664828826520,京味饺子馆,0,月售222,http://p0.meituan.net/waimaipoi/5203c866e63fc8ff52475def700b888c26624.jpg,,30分钟,0,起送 ¥15,配送 ¥5,,1,,1.4km,,,"[{'info': '满27减15;满50减20;满85减30;满120减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品9.14折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",益江路368号,09:00-23:35
1114867316903790,摩尼卡蛋糕（爱民店）,48,月售140,http://p1.meituan.net/waimaipoi/6eb1bbb9900c0b7b7dec4c656d79779a36343.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,70分钟,0,起送 ¥20,配送 ¥0,,1,,33.1km,人均 ¥135,,"[{'info': '满100减20;满168减25;满268减35', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领12元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",爱民路19号,06:00-23:59
1085751733635120,牛奶棚蛋糕房（川沙店）,50,月售57,http://p1.meituan.net/wmproduct/4ef910f017af1e285488f9aaf0022d1d152086.jpg,,55分钟,0,起送 ¥20,配送 ¥0,,1,,7.4km,人均 ¥143,,"[{'info': '满8减7;满100减18;满200减28', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6.67折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",城南路767号,06:00-23:00
914640236567463,五味草堂五谷渔粉（顾唐路店）,0,月售73,http://p1.meituan.net/waimaipoi/a0a01adf742de2b09c89f9bfcb146c8632808.jpg,,30分钟,0,起送 ¥15,夜间配送 ¥7,,1,,4.2km,,,"[{'info': '满20减18;满45减22;满75减35', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付52元返3元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区唐镇顾唐路2900弄14号1层101室,10:30-23:30
1125557490515509,湘香阁（张东路店）,0,月售11,http://p1.meituan.net/waimaipoi/126b65829ce159d98dd62f08cd22767168897.jpg,,30分钟,1,起送 ¥20,夜间配送 ¥7,,1,,754m,,,"[{'info': '满30减15;满60减20;满100减30', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",（银冬路568号日月光美食城二楼）,08:30-22:30
865432796234069,川湘百味（万家美食城店）,0,月售9,http://p0.meituan.net/waimaipoi/545565d4f21af25fb3e6a1804b8a32ca21290.jpg,,37分钟,0,起送 ¥15,夜间配送 ¥7,,1,,4.4km,人均 ¥31,,"[{'info': '满30减15;满60减19;满99减23', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",上海市浦东新区川沙新镇德川路369弄157号1层,09:50-23:55
1025115385325657,新华联超市（紫薇路店）,48,月售1593,http://p1.meituan.net/waimaipoi/86d561111f7396e04d78b6449b1a2d1865185.jpg,,30分钟,0,起送 ¥34,配送 ¥5,,1,,2.8km,,,"[{'info': '满69减7', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",紫薇路230号,"00:00-01:00,08:10-23:59"
963993705721836,锅sir时尚火锅外卖（金桥店）,42,月售502,http://p0.meituan.net/business/b316696cb4c4dccce50724ce6b91d7b173523.png,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,66分钟,0,起送 ¥0,配送 ¥15,,1,,10.2km,人均 ¥100,,"[{'info': '满98减43;满198减95;满298减127;满398减167', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品7.9折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领35元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付100元返10元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",金台路248弄36号-5号,"00:00-03:00,09:30-23:59"
1045323206458332,味美蛋糕（川沙店）,48,月售236,http://p0.meituan.net/business/3223f662df0f219b72a9f33b516942db519624.png,,1.5小时,0,起送 ¥0,配送 ¥0,,1,,7.5km,人均 ¥115,,"[{'info': '满100减9;满150减25;满250减35;满350减45;满450减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领4元券;领6元券;领10元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付188元返15元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",民贤路109号,00:00-23:59
